742,Ticuna,tikuna,ticuna,"Brazil, Colombia, Peru","BRA, COL, PER",tca,Definitely endangered,Tikuna,,35000,"Pozzi-Escot (2008), 'El multilingüismo en el Perú'.
Arango and Sánchez (2004), 'Los pueblos indígenas de Colombia'",-4.3464,-70.0048,"Depto. de  Loreto, en el llamado Trapecio Amazónico: fronteras de Perú, Colombia y Brasil",Ticuna-Yuri
999,Wanka Quechua,quechua wanka,quechua de Huanca,Peru,PER,"qhu, qhj, qxw, qvw",Severely endangered,Quichua. Nunashimi. Huanca.,,35000,,-12.136,-75.2453,"Zona central del Perú: departamento de Junín: provincias de Concepción, Chupaca, Huancayo y Jauja.",Quechuan
296,Sikuani,sikuani,guahibo,"Colombia, Venezuela (Bolivarian Republic of)","COL, VEN","guh, gob",Vulnerable,"Guahibo, Hiwi. Playero is a subgroup.",,34614,"Arango and Sánchez, 'Los pueblos indígenas de Colombia' (2004)
Rodríguez en González, 'Lenguas indígenas de Colombia' (2000)
Mosonyi and Mosonyi, 'Manual de lenguas indígenas de Venezuela' (2000)",3.4256,-68.8183,"Departments of Arauca, Casanare, Meta, Vichada (Colombia). States of Amazonas, Apure, Bolívar and Guarico (Venezuela).",Guahiboan
1800,Jakaltek (Guatemala),jacaltèque (Guatemala),jacalteko (Guatemala),Guatemala,GTM,jai,Definitely endangered,Poptí,,34038,XI Censo Nacional de Población for number of speakers and language names; contributor H. Antonio García Zúñiga consulted Ethnologue for some locations.,15.6685,-91.7111,Concepción Huista; Jacaltenango in dept. of Huehuetenango,Bookkeeping
1147,Liangmai,Liangmai,liangmai,India,IND,njn,Vulnerable,Liangmei,,34000,,25.2794,93.6694,"Nagaland, Kohima Dt.",Sino-Tibetan
1150,Zeme,zemi,zeme,India,IND,nzm,Vulnerable,Zemi,,34000,,25.5027,93.5595,"Manipur, Tamenglong Dt.; Nagaland, Kohima Dt.",Sino-Tibetan
1277,Highland Mazatec,mazatèque des hautes terres,mazateco de la sierra,Mexico,MEX,mau,Vulnerable,"enna, Mazateco de la sierra",,33859,Census 2000 and information provided by INALI,18.1307,-96.8436,"Municipalities of Huautla de Jiménez and Huautepec, state of Oaxaca",Otomanguean
1116,Thangmi,thangmi,thangmi,Nepal,NPL,thf,Definitely endangered,थामी; Thami,,33500,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.
Turin, Mark. 2008. Personal communication.

Turin, Mark. 2006.  A Grammar of the Thangmi Language. With an ethnolinguistic introduction to the speakers and their culture. Ph.D. dissertation. Leiden University.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",27.6969,86.0057,Dolakhā and Sindhupālcok districts,Sino-Tibetan
1106,Nocte,nocte,nocte,India,IND,njb,Vulnerable,,,33000,,27.1618,95.7952,"Arunachal Pradesh, Tirap Dt.",Sino-Tibetan
1490,Mayo,mayo,mayo,Mexico,MEX,mfy,Critically endangered,yorem-nokki,,32869,"Contributor Zarina Estrada, 2000 Census and information provided by INALI",26.9114,-109.6271,"Municipalities of Cajeme, Etchojoa, Huatabampo, Navojoa and others in the state of Sonora; Guasave in the state of Sinaloa.",Uto-Aztecan
2309,Lauje,Lauje,lauje,Indonesia,IDN,law,Vulnerable,,,32000,Grimes 2000,-0.4531,119.9816,Sulawesi,Austronesian
431,Danuwar,dhanwar,danvar,Nepal,NPL,dhw,Severely endangered,दनुवारी; Dhanwar,,31849,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",26.9661,86.3223,"Sindhulī and Udaypur districts in the Inner Terai, but also in Kābhrepālañcok, Sindhupālcok, Sarlāhī, Mahottarī, Dhanuṣā and Sirahā districts",Indo-European
1561,Sirmaudi,sirmauri,sirmauri,India,IND,srx,Critically endangered,Sirmauri; Sirmouri; Sirmuri,,31144,,30.9823,77.1569,"Himachal Pradesh, near Shimla and Solan",Indo-European
1077,Abaza,abaza,abaza,"Russian Federation, Turkey","RUS, TUR",abq,Definitely endangered,Tapanta,,31000,"В. А. Чирикба: Абазинский язык. — Языки Российской Федерации и соседних государств: энциклопедия I. Москва: Наука, 1997. | Wolfgang Schulze: Abasinisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 837–841.",44.1556,41.9368,"parts of the Karachay-Cherkes Republic in the Russian Federation; the Ashkharawa dialect, officially subsumed under Abaza, belongs to Abkhaz",Abkhaz-Adyge
1171,Koch,koch,koch,India,IND,kdq,Definitely endangered,"Koc, Kocch, Koce, Kochboli, Konch",,31000,see also Robbins Burling 1959 ('Proto-Bodo' in Language 35 (3) : 433-453,25.7603,90.3955,"Meghalaya, West Garo Hills District; Assam; Tripura; Manipur; West Bengal.",Sino-Tibetan
2030,Amis,amis,ami,China,CHN,ami,Vulnerable,Ami,,30000,,23.4456,121.4483,Taiwan Province,Austronesian
2525,Biak,biak,biaco,Indonesia,IDN,bhw,Vulnerable,,,30000,"Wurm, Stephen A. 2007. 'Australia and the Pacific', pp. 424-557 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",-0.3076,131.2207,Irian Jaya,Austronesian
1245,Bumthang,bumthangkha,kebumtamp,Bhutan,BTN,kjz,Vulnerable,"Bumtanp; Bumtang, Kebumtamp; Bhumtam",,30000,"Driem, George van. 1991. Report on the First Linguistic Survey of Bhutan. Thimphu: Royal Government of Bhutan.

Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",27.492,90.7159,Bumthang district,Sino-Tibetan
1350,Burgenland Croatian,croate du Burgenland,serbocroata de Burgenland,"Austria, Hungary, Slovakia","AUT, HUN, SVK","bos, hrv, srp",Definitely endangered,,,30000,"Siegfried Tornow: Burgenlandkroatisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 235–245.",47.8435,16.5179,"Burgenland, Austria: 65 settlements; Győr-Moson-Sopron and Vas counties, Hungary: 14 settlements; Bratislava district, Slovakia: 5 settlements; an outlying dialect of Serbo-Croat not listed separately by the SIL",Indo-European
1768,Dzhidi,dzhidi,dzhidi,Iran (Islamic Republic of),IRN,jpr,Definitely endangered,"Judeo-Persian, Djudi, Judi",,30000,,33.5139,48.0102,"khurramabad, Hamadan, Western Iran.",Indo-European
2451,Judeo-Berber (Israel),judéo-berbère (Israël),judeo-bereber (Israel),Israel,ISR,jbe,Severely endangered,,,30000,"H. Zafrani, D. Schroeter, various websites (S.Mezhoud, 2008)
",31.6767,34.5684,"Dispersed throughout Israel, some at Ashkelon. Emigrated from several regions of Morocco. Two main varieties, one based on Middle Atlas Tamazight, the other on Tachelhit (Sous). Most speakers are bilingual Judeo-Arabic.",Bookkeeping
1120,Kham,kham,jamí,Nepal,NPL,"kgj, kip",Definitely endangered,खाम;,,30000,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",28.4321,82.9635,Rukum and Rolpā districts.,Sino-Tibetan
565,Ladin,ladin,ladino,Italy,ITA,lld,Definitely endangered,,,30000,,46.5531,11.8597,"several towns and villages in the Dolomites, including Badia and Marebbe in the Badia valley and Gardena in the Gardena valley in Bolzano Province (South Tyrol), Fassa in the Fassa valley in Trento Province, and Livinallongo in the Cordevole valley in Belluno Province",Indo-European
440,Lepcha,lepcha,lepcha,"Bhutan, India, Nepal","BTN, IND, NPL",lep,Definitely endangered,Lapche; Rong; Róng,,30000,"Plaisier, Heleen. 2008. Personal communication.

Plaisier, Heleen. 2006. A Grammar of Lepcha. Ph.D. dissertation. Leiden University.

Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",27.1153,88.4687,"Sikkim, Darjeeling district in West Bengal, India. Ilām district in Nepal. Samtsi district in Bhutan.",Sino-Tibetan
2427,Maonan,maonan,maonan,China,CHN,mmd,Vulnerable,,,30000,Bradley 2007,24.8341,107.577,,Tai-Kadai
2221,"Mok (Myanmar, Thailand)","mok (Myanmar, Thaïlande)","mok (Myanmar, Tailandia)","Myanmar, Thailand","MMR, THA",tlq,Definitely endangered,"Loi, Tai Loi",,30000,,21.7333,99.7666,,Austroasiatic
1715,Moro,moro,moro,Sudan,SDN,mor,Definitely endangered,Dhimorong,,30000,"Ethnologue,
Field visit and intenational humanitarian missions",10.8872,30.1904,Various villages in Logorban,Heibanic
2425,Mulam,mulam,mulamo,China,CHN,mlm,Vulnerable,,,30000,Bradley 2007,24.6341,108.2895,,Tai-Kadai
393,North Saami,saami nord,saamí septentrional,"Finland, Norway, Russian Federation, Sweden","FIN, NOR, RUS, SWE",sme,Definitely endangered,sámegiella (North Saami),davvisámegiella,30000,,68.9099,22.9394,"most parts of Finnmark and Troms provinces and the northernmost corner of Nordland Province, Norway; Kiruna and Pajala counties and parts of Gällivare and other adjacent counties in Norrbotten Province (Torne Lappmark) as well as, because of resettlements in the twentieth century, also in more southerly regions, Sweden; Utsjoki and Enontekiö counties, western parts of Inari County, and Vuotso region of Sodankylä County in Lapland Province, Finland; formerly also Petsamo region in Murmansk Province, the Russian Federation",Uralic
1012,Quechua of Cajamarca,quechua de Cajamarca,quechua de Cajamarca,Peru,PER,"qnt, quf",Severely endangered,Quechua Cajamarca-Cañaris,,30000,,-7.1772,-78.673,"Departamentos de  Cajamarca y Lambayeque, poblados de Incahuasi, Chetilla, Porcon, entre otros.",Quechuan
1276,Quichua (Pastaza),quichua (Pastaza),quichua (Pastaza),Ecuador,ECU,"qxr, qug, qvi, qvj, qvo, qvz, qxl",Definitely endangered,"Pastaza Kichwa, Runa Simi, Quichua Northern Pastaza, Bobonaza Quichua, Alama, Canelos Quichua, Sarayacu Quichua, Quichua Northern Pastaza lowland (Ethnologue), Quechua",,30000,"- www.sarayaku.com
- Ethnologue, 2000
- www.codenpe.gov.ec",-1.7575,-76.8603,"Eastern Amazonian region along Bobonaza and Conambo rivers, Pastaza Province.",Quechuan
1378,Rushani,rushâni,rusaní,"Tajikistan, Afghanistan","TJK, AFG",sgh,Definitely endangered,"rušanǐ, рушони; dialect: Khufi (en), хуфский (ru)",,30000,"Elnazarov, A. Personal research,
Official census",37.8705,71.5979,"Rushan district, Gorno Badakhshan Region of Tajikistan and Badakhshan Province of Afghanistan",Indo-European
979,Tagin,tagin,tagin,India,IND,,Vulnerable,Tagen,,30000,,28.038,94.2022,"Arunachal Pradesh, Lower Subansiri and Upper Subansiri districts; concentration in town of Daporijo ",
2321,Tialo,tialo,tomini,Indonesia,IDN,txm,Vulnerable,Tomini,,30000,Grimes 2000,0.4888,120.8935,Sulawesi,Austronesian
2181,Tidikelt,tidikelt,tidikelt,Algeria,DZA,tia,Critically endangered,Tidikelt is the name of the region. Now referred to with the generic term Tamazight (of Tidikelt),,30000,"Chaker, Ethnologue, Populaiton figures",26.8828,2.5488,Tidkilet region especially In Salah and several other oases.,Afro-Asiatic
659,Toba,toba,toba,Argentina,ARG,tob,Definitely endangered,"Chaco Sur, Qom, Toba Qom, Toba Sur.
Also spoken in Paraguay  (1991 SIL)",,30000,"- Censabella Marisa. 2008. Lenguas del Chaco (unpublished)
- Ethnologue 2000",-25.958,-59.0625,"Eastern Formosa Province, Chaco Province and Santa Fe, Buenos Aires.  ",Guaicuruan
503,Tundra Nenets,nénètse de la toundra,néncico de la tundra,Russian Federation,RUS,yrk,Definitely endangered,ненецкий,,30000,"Tapani Salminen: Nenets. — The Uralic languages. Edited by Daniel Abondolo. London & New York: Routledge, 1998. 516–547.",67.5001,67.7856,"Yamal, Nadym and Taz counties and the northern parts of Ural (Priural’skiy) County in Yamal Nenets Autonomous District; most parts of Ust’-Yeniseysk County in Taymyr (Dolgan and Nenets) Autonomous District; the northernmost parts of European Russia including Nenets Autonomous District, the Kolguyev Island, the northern parts of Mezen’ County and formerly the Novaya Zemlya Islands in Arkhangel’sk Province, as well as Vorkuta Territory and at least formerly the northern parts of Inta Territory and Usinsk, Ust’-Tsil’ma and Izhma counties in the Komi Republic",Uralic
421,Vojvodina Rusyn,ruthène de Voïvodine,rutenio de Voivodina,"Croatia, Serbia","HRV, SRB",,Definitely endangered,Pannonian Rusyn,,30000,"Marc Stegherr: Rusinisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 399–408.",45.6351,19.1903,the Bačka region in Vojvodina Province in Serbia and cross-border areas in Croatia; incorrectly subsumed under Rusyn [rue] by the SIL,
2408,Wuse,wuse,wusehuá,China,CHN,eee,Vulnerable,E,,30000,Shearer & Sun 2002,24.878,109.1053,,Tai-Kadai
1035,Agul,agul,agul,Russian Federation,RUS,agx,Definitely endangered,Aghul,,29399,"З. К. Тарланов: Агульский язык. — Языки Российской Федерации и соседних государств: энциклопедия I. Москва: Наука, 1997.",41.7518,47.6875,"fifteen villages in Agul County and five villages in Kurakh County, amongst them Richa, Burkikhan, Tpig, Kurag, Burshag, and Fite, in the Republic of Daghestan and in a number of expatriate communities elsewhere in the Russian Federation",Nakh-Daghestanian
1036,Rutul,routoul,rutul,"Azerbaijan, Russian Federation","AZE, RUS",rut,Definitely endangered,Mukhad,,29383,"Г. Х. Ибрагимов: Рутульский язык. — Языки Российской Федерации и соседних государств: энциклопедия II. Москва: Наука, 2001.",41.5332,47.3181,"seventeen villages, including Rutul, Shinaz, Ikhrek, Myukhrek, Luchek, Amsar and Borch, in Rutul County, and the village of Khnov in Akhty County in the Republic of Daghestan, the Russian Federation; adjacent villages in Kakh (Qax) and Sheki (Šäki) counties, Azerbaijan",Nakh-Daghestanian
1844,Bateri,bateri,bateri,Pakistan,PAK,btv,Definitely endangered,"Bateri Kohistani, Batera Kohistani, Baterawal, Baterawal Kohistani",,29000,"Rensch, Calvin R., Sandra J. Decker, and Daniel G. Hallberg. 1992. Languages of Kohistan.‭  Sociolinguistic Survey of Northern Pakistan, 1. Islamabad: National Institute of Pakistan Studies, Quaid-i-Azam University and Summer Institute of Linguistics. xxi, 263 p.",34.9073,72.8675,"Batera, in east bank of the Indus River, Kohistan District, Pakistan ",Indo-European
1146,Mzieme,mzieme,mzieme,India,IND,nme,Vulnerable,,,29000,,25.6019,93.8891,"Nagaland, Kohima Dt.; Manipur, Tamenglong Dt.",Sino-Tibetan
1112,Ghale,ghale,ghale,Nepal,NPL,"ght, ghh, ghe",Vulnerable,घले,,28989,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",28.2501,84.718,Gorkhā and Dhādiṅ districts,Sino-Tibetan
907,Sierra Popoluca,populaca de la Sierra,popoluca de Sierra,Mexico,MEX,poi,Vulnerable,,,28700,"Contributor: Leopoldo Valiñas, Census 2005, information provided by INALI",18.245,-94.76,"Municipalities of Hueyapan de Ocampo, Soteapan, Tatahuicapan, state of Veracruz",Mixe-Zoque
1446,Kurux (Nepal),kurux (Népal),kuruj (Nepal),Nepal,NPL,kru,Vulnerable,Dhangar; Jhangar; ढाङ्गड; ढाङ्गर; झाङ्गड,,28615,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",26.6032,87.2259,"Dhanuṣa, Sirāhā, Saptarī, Sunsarī and Morāṅ districts",Dravidian
1170,Deori,deori,deori,India,IND,der,Definitely endangered,"Chutiya, Deuri, Dewri, Drori, Dari",,28000,,27.1911,94.1528,Lakhimpur and Sibsagar districts,Sino-Tibetan
1279,Soyaltepec Mazatec,mazatèque de Soyaltepec,mazateco de Soyaltepec,Mexico,MEX,vmp,Vulnerable,"en naxijen, Mazateco de Soyaltepec, Northeastern Mazatec",,27524,Census 2000 and information provided by INALI,18.2499,-96.3995,Municipalities of San Miguel Soyaltepec and Acatlán de Pérez Figueroa,Otomanguean
941,Western Mazahua,mazahua occidental,mazahua occidental,Mexico,MEX,,Definitely endangered,jnatrjo,,27037,Census 2000 and information provided by INALI,19.4372,-100.3552,Municipality of Zitácuaro  in the state of Michoacán,
1430,Sibe,xibe,xibo,China,CHN,sjo,Severely endangered,"Xibe, Sibo, Xibo",,27000,"Giovanni Stary: Sibe: an endangered language. — Language death and language maintenance: theoretical, practical and descriptive approaches. Edited by Mark Janse and Sijmen Tol, Current Issues in Linguistic Theory 240, Amsterdam and Philadelphia: John Benjamins, 2003. 81–88.",43.6599,81.3427,Qapqal Xibe Autonomous County and adjacent regions in Sinkiang (Xinjiang),Tungusic
1505,Isthmus Náhuatl,náhuatl de l'Isthme,nahua del istmo,Mexico,MEX,nhk,Vulnerable,,,26632,"Census 2000, information provided by INALI for percentages of child speakers; Lastra (1986)",18.2209,-94.8382,"Municipalities of Mecayapan,  Pajapan, and others in the state of Veracruz ",Uto-Aztecan
1105,Sunwar,sunwar,sunwar,Nepal,NPL,suz,Vulnerable,सुनवार; Sunuwar; Sunbar; Sonowar; Sonowal; Koĩc,,26611,"Borchers, Dörte. 2008. Personal communication.

Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com
",27.3485,86.2337,"Rāmechāp, Okhalḍhuṅgā and Sindhulī districts, Likhu and Khimtī river valleys",Sino-Tibetan
1302,Mancagne,mancagne,mancaña,Senegal,SEN,knf,Vulnerable,Bola,,26450,"Tucker Childs, Ethnologue, Adjaratou Sall",12.7743,-15.6967,,Atlantic-Congo
1576,Gadaba,gadaba,gadaba,India,IND,"gdb, gau",Critically endangered,Ollari; Hallari; Allar; Ollar; Gadba; San Gadba; Sano;  Kondekar; Kondkor Pottangi; Salur,,26262,,18.3858,82.7819,"Orissa, Koraput Dt.",Dravidian
1513,Banat Bulgarian,bulgare de Banat,búlgaro del Bánato,"Romania, Serbia","ROU, SRB",bul,Definitely endangered,,,25000,"Aleksandr D. Duličenko: Banater Bulgarisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 203–208.",45.4832,20.9069,Banat region on both sides of the Romanian-Serbian border; also resettled in Bulgaria; an outlying dialect of Bulgarian,Indo-European
1351,Csángó Hungarian,hongrois csángó,csángó,Romania,ROU,hun,Severely endangered,,,25000,,46.7925,27.1911,"Bacău, Neamţ and Iaşi counties in the Moldova region, Romania; formerly also a few villages in the Republic of Moldova; an outlying dialect of Hungarian not listed separately by the SIL",Uralic
1215,Koda,koda,koda,India,IND,cdz,Vulnerable,Kora,,25000,,22.1263,87.0776,"West Bengal, Barddhaman and Bankura districts",Austroasiatic
1423,Minhe Monguor,minhe monguor,monguor de Minhe,China,CHN,mjg,Definitely endangered,Mangghuer,,25000,"Keith W. Slater: Mangghuer. — The Mongolic languages. Edited by Juha Janhunen. London and New York: Routledge, 2003. 307–324.",36.4919,102.6452,"Minhe Hui and Tu Autonomous County, at the extreme eastern edge of Qinghai",Mongolic-Khitan
1862,Miskito (Honduras),miskito (Honduras),misquito (Honduras),Honduras,HND,,Vulnerable,,,25000,Article by Constenla,15.3393,-84.6034,Gracias a Dios dept.,
396,Olonetsian,olonetsien,olonetsiano,"Finland, Russian Federation","FIN, RUS",olo,Definitely endangered,Livvi,,25000,"Eberhard Winkler: Karelisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 667–672.",61.1273,32.8765,"Olonets County (except the eastern corner), the western parts of Pryazha County and the southwestern part of Kondopoga County of the Republic of Karelia, the Russian Federation; in Finland, Olonetsian is spoken by people evacuated in 1940 and 1944 from former Finnish territories including Salmi and Impilahti counties, currently the eastern parts of Pitkyaranta (Pitkäranta) County and the southern corner of Suoyarvi (Suojärvi) County in the Republic of Karelia",Uralic
1006,Saek,saek,saek,"Lao People's Democratic Republic, Thailand","LAO, THA",skb,Definitely endangered,,,25000,,19.3166,104.7833,,Tai-Kadai
885,Sioux,sioux,dacota / siu,United States of America,USA,dak,Vulnerable,"Sioux covers several dialects: Santee-Sisston (Dakota), Yankton-Yanttonai, and Teton (Lakota).",,25000,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the World’s Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge. ",43.0588,-102.5244,"The Santee-Sisseton (Dakota) dialect is spoken in at least 15  dispersed reservation communities in Minnesota, Manitoba, and Saskatchewan, and in the eastern parts of Nebraska and the Dakotas.  The Yankton-Yanktonai dialect is primarily spoken on the Yankton and Crow Creek Reservations in South Dakota, and on the northern part of the Standing Rock Reservation in North Dakota, with speakers on the Devils Lake and Fort Peck Reservations in North Dakota and on a few reserves in Saskatchewan.  Teton (Lakota) is the dialect of the Cheyenne River, Lower Brule, Pine Ridge, Rosebud, and Sisseton Reservations of South Dakota,  the southern part of the Standing Rock Reservation in South Dakota, and  Wood Mountain Reserve in Saskatchewan.  There are numerous off-reservation Sioux speakers, in Rapid City, Minneapolis, and other cities in the upper Midwest.",Siouan
699,Tamazight (Beni Iznassen),tamazight (Beni Iznassen),tamazight (Beni Iznassen),Morocco,MAR,rif,Definitely endangered,Berber; Tachelhiyt; Tashelhit; Chelha; Yeznasniyya; Tayeznasniyt; Tmazight nayt Izznassen,,25000,"Estimates based on field investigation.

",34.7506,-2.1917,"North-Eastern  Morocco.  At urban centre of Berkane and surrounding  villages.  The main locations are: Aklim,  Madagh, Aghbal, Tafoughalt, Chouihiyya, Sidi Bouhouriyya, Aghbal, Fezouane. Subdivisions are Ayt Atiq, Ayt Khaled, Ayt Ouriemmech and Ayt Mengouch. 
Though close to Tarifit (Riffi) with characteristics in common,Beni Iznassen TamazighT is not a variety of Tarifit.",Afro-Asiatic
1061,Tsakhur,tsakhour,tsajur,"Azerbaijan, Russian Federation","AZE, RUS",tkr,Definitely endangered,,,25000,"Б. Б. Талибов: Цахурский язык. — Языки Российской Федерации и соседних государств: энциклопедия III. Москва: Наука, 2005.",41.6523,46.9775,"sixteen villages in Zakatala (Zaqatala) and Kakh (Qax) counties, Azerbaijan; thirteen villages in Rutul County in the Republic of Daghestan, the Russian Federation",Nakh-Daghestanian
1964,Warao,warao,warao,"Guyana, Venezuela (Bolivarian Republic of)","GUY, VEN",wba,Definitely endangered,,,25000,"Mosonyi and Mosonyi (2000), 'Manual de lenguas indígenas de Venezuela'",8.6027,-61.3806,The delta of the Orinoco (Amacuro territory) with extensions in Monagas and Sucre. Additional communities in Guyana.,
1169,Majhi,majhi,bote-majhi,Nepal,NPL,bmj,Severely endangered,माझी; Boṭ; Bote-Majhi,,24664,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",27.9208,83.5082,Several districts along the rivers Nāraāyaṇī and Saptagaṇḍakī,Indo-European
1501,Jone,choni,choni,China,CHN,cda,Definitely endangered,Joni; Choni; Jone Tibetan; Joni Tibetan,,24000,,34.5947,103.5653,Jonê County of Gansu Province,Sino-Tibetan
1037,Andi,andi,andi,Russian Federation,RUS,ani,Definitely endangered,,,23729,"М. Е. Алексеев: Андийский язык. — Языки Российской Федерации и соседних государств: энциклопедия I. Москва: Наука, 1997.",42.7308,46.2963,"nine villages, including Andi, Muni (Munib), and Kvankhidatl’, in Botlikh County in the Republic of Daghestan",Nakh-Daghestanian
599,Guambiano,guambiano,guambiano,Colombia,COL,gum,Definitely endangered,Misag,,23462,"CRIC - Base de Datos Sociolingüística - Análisis preliminar - 2008 
Arango and Sánchez, 'Los pueblos indígenas de Colombia' (2004)
Rodríguez en González, 'Lenguas indígenas de Colombia' (2000)
",2.6138,-76.3906,"Mainly municipality of Silvia; other municipalities: Totoró, Caldono, Jambaló, Morales (department of Cauca). La Plata (department of Huila).",Barbacoan
1164,Anal,anal,anal,India,IND,anm,Vulnerable,,,23000,,24.1517,93.9385,,Sino-Tibetan
1802,Hawrami,hawrami,hawrami,"Iran (Islamic Republic of), Iraq","IRN, IRQ","bjm, hac, sdb, sdf",Definitely endangered,"Hewrami, Howrami, Hawramani, Awromani, Gurani, Gorani",,23000,,35.4259,46.2551,"Western part of Kordestan province, Iran, also spoken in Iran.",Indo-European
1203,Juang,juang,yuango,India,IND,jun,Definitely endangered,,,23000,,21.0742,85.6164,"Orissa, Keonjhar,  Angul and Dhenkanal districts.",Austroasiatic
1173,Tiwa,tiwa,tigua,India,IND,lax,Definitely endangered,Lalung,,23000,,25.7801,92.5927,"Assam, Kamrup, Marigaon districts and Karbi Anglong districts",Sino-Tibetan
1901,Embera (Panama),embera (Panama),embera (Panamá),Panama,PAN,"emp, cmi, cto, sja, bdc, tdc, crf",Vulnerable,Chocó,,22485,Census 2000,8.1179,-77.7429,Darién,Chocoan
1306,Ediamat,ediamat,eyamat,Guinea-Bissau,GNB,eja,Vulnerable,Ejamat,,22025,"Ethnologue, Adjaratou Sall",12.2621,-16.5289,,Atlantic-Congo
1178,Mara,mara,chin mara,India,IND,mrh,Definitely endangered,"Lakher, Zao, Maram, Mira",,22000,,23.5237,92.9003,"Mizoram, Chhimtuipui Dt.",Sino-Tibetan
1157,Maring,maring,naga maring,India,IND,nng,Vulnerable,,,22000,,24.6769,94.3835,"Manipur, Chandel Dt.",Sino-Tibetan
1386,Polci cluster,groupe Polci,polci,Nigeria,NGA,plj,Definitely endangered,,,22000,Roger Blench,9.9742,9.3328,,Afro-Asiatic
1461,Sarikoli,sarikoli,sarikoli,China,CHN,srh,Definitely endangered,"Sarikuli, Sarykoly, Sariqoli, Sariquli, сариқули",,22000,"A. Elnazarov, personal research",37.9463,75.1272,"Tashkorgan Tajik Autonomous County, Xinjiang Province",Indo-European
